,loss,accuracy,val_loss,val_accuracy
0,0.6867923140525818,0.55524742603302,0.5953850746154785,0.6784777045249939
1,0.6434866786003113,0.6374251842498779,0.5255020260810852,0.7454068064689636
2,0.6012744307518005,0.7032549977302551,0.5218874216079712,0.7847769260406494
3,0.5276473164558411,0.7657276391983032,0.7510311603546143,0.7965879440307617
4,0.4717135429382324,0.7918552160263062,0.9527233242988586,0.8005249500274658
5,0.4333237409591675,0.8172529339790344,0.9933933615684509,0.8097112774848938
6,0.4144967198371887,0.8270325660705566,0.9996922016143799,0.8123359680175781
7,0.4125787317752838,0.8254269361495972,1.0112380981445312,0.8149605989456177
8,0.4083470404148102,0.8305357098579407,1.020842432975769,0.8162729740142822
